split,seed,episode_id,intent,morphology,arm_length,shoulder_width,handedness,camera_scale,style_speed,curvature,hesitation,occlusion,noise,object_class,contact_time
style_shift_same_intent,5,11,handoff,seen,0.99964,0.41808,1,1.02011,1.58597,0.48642,0.17835,0.04129,0.01528,cup_handoff,0.28028
style_shift_same_intent,5,12,push,seen,1.04781,0.39621,1,1.04424,1.48149,0.50661,0.17593,0.08500,0.01874,cart,0.33850
style_shift_same_intent,5,13,pull,seen,0.92797,0.41213,-1,0.93275,1.60095,0.26927,0.17720,0.11390,0.01592,drawer_handle,0.27911
style_shift_same_intent,5,14,rotate,seen,0.94862,0.40204,-1,0.99296,1.42672,0.61952,0.15778,0.09759,0.01432,knob,0.26941
style_shift_same_intent,5,15,lift,seen,1.05010,0.36849,1,1.03040,0.55395,0.55503,0.10535,0.03925,0.01357,mug,0.70387
style_shift_same_intent,5,16,place,seen,0.87803,0.34439,-1,0.97304,1.43693,0.39866,0.19981,0.08184,0.01482,block_to_bin,0.31121
style_shift_same_intent,5,17,handoff,seen,0.93163,0.42862,1,0.98494,1.47333,0.26124,0.17204,0.11982,0.01048,cup_handoff,0.29556
style_shift_same_intent,5,18,push,seen,1.03374,0.37241,1,1.01462,0.55933,0.62719,0.14835,0.04470,0.01437,sliding_box,0.71314
style_shift_same_intent,5,19,pull,seen,0.97036,0.42663,1,1.01504,1.56020,0.53622,0.09313,0.04174,0.02355,drawer_handle,0.28035
style_shift_same_intent,5,20,rotate,seen,0.98650,0.43347,-1,0.97246,1.46089,0.47285,0.08708,0.03185,0.01531,jar_lid,0.28374
style_shift_same_intent,5,21,lift,seen,0.95780,0.42659,-1,0.93639,0.54492,0.42622,0.16833,0.04889,0.02490,block,0.67631
style_shift_same_intent,5,22,place,seen,0.93414,0.41421,-1,0.98117,0.49187,0.42742,0.08750,0.08621,0.01035,cup_to_bowl,0.70901
style_shift_same_intent,5,23,handoff,seen,0.97188,0.38415,-1,1.01018,1.54155,0.49168,0.20441,0.08380,0.01329,tool_handoff,0.29560
style_shift_same_intent,5,24,push,seen,0.92060,0.44496,-1,0.92215,1.46461,0.47517,0.10967,0.11002,0.02247,box,0.30775
style_shift_same_intent,5,25,pull,seen,1.03186,0.38551,1,1.02679,0.58133,0.32597,0.10281,0.11887,0.01293,tethered_box,0.68522
style_shift_same_intent,5,26,rotate,seen,0.84659,0.39342,1,1.01887,1.49637,0.45738,0.17297,0.03276,0.01520,valve,0.30710
style_shift_same_intent,5,27,lift,seen,0.94508,0.38806,1,0.98003,0.57827,0.61747,0.10123,0.04780,0.01375,block,0.71640
style_shift_same_intent,5,28,place,seen,0.97372,0.43252,-1,1.01610,0.63439,0.41365,0.08812,0.09865,0.01288,block_to_bin,0.69905
style_shift_same_intent,5,29,handoff,seen,0.96411,0.41674,-1,1.01575,1.46552,0.41942,0.16125,0.03040,0.02142,tool_handoff,0.30045
style_shift_same_intent,5,30,push,seen,0.93823,0.43121,-1,0.99160,0.64266,0.38183,0.09749,0.11070,0.02428,box,0.68635
style_shift_same_intent,5,31,pull,seen,0.91388,0.39765,-1,1.01843,1.52023,0.32801,0.12379,0.06324,0.01361,sliding_tray,0.30028
style_shift_same_intent,5,32,rotate,seen,0.99411,0.36968,1,1.05049,1.62707,0.28065,0.17962,0.09480,0.01004,knob,0.30343
style_shift_same_intent,5,33,lift,seen,1.10190,0.37296,-1,1.02209,0.61434,0.22897,0.14234,0.08091,0.02491,mug,0.72401
style_shift_same_intent,5,34,place,seen,0.91597,0.40150,-1,0.98385,1.60948,0.31865,0.12070,0.07644,0.02166,cup_to_bowl,0.35566
style_shift_same_intent,5,35,handoff,seen,1.01753,0.37718,-1,1.06752,1.65399,0.34274,0.16020,0.07426,0.01490,tool_handoff,0.27997
style_shift_same_intent,5,36,push,seen,1.00879,0.37775,-1,0.99560,0.53395,0.40060,0.13797,0.09698,0.02079,box,0.72257
style_shift_same_intent,5,37,pull,seen,1.01387,0.40133,1,1.02062,1.72019,0.49676,0.11665,0.07024,0.02097,drawer_handle,0.29836
style_shift_same_intent,5,38,rotate,seen,1.04431,0.41421,1,1.01358,1.55377,0.59787,0.16932,0.08944,0.01130,knob,0.31035
style_shift_same_intent,5,39,lift,seen,0.91393,0.36498,-1,0.97207,0.52720,0.22082,0.11990,0.04708,0.01424,mug,0.72477
style_shift_same_intent,5,40,place,seen,1.03766,0.37428,-1,1.00819,1.51423,0.36016,0.14442,0.06079,0.01548,cup_to_bowl,0.30004
style_shift_same_intent,5,41,handoff,seen,1.01006,0.40010,1,1.05198,1.59416,0.37736,0.20207,0.09418,0.01161,cup_handoff,0.29702
morphology_shift,5,0,push,shift,0.77058,0.52719,-1,1.24699,0.99049,0.17329,0.03453,0.04671,0.01190,sliding_box,0.45551
morphology_shift,5,1,pull,shift,0.73120,0.28212,-1,1.26492,0.94714,0.26136,0.07315,0.03869,0.01020,drawer_handle,0.46823
morphology_shift,5,2,rotate,shift,0.74785,0.29655,1,0.76934,1.01816,0.09328,0.02647,0.05112,0.00742,knob,0.42680
morphology_shift,5,3,lift,shift,0.73066,0.53593,1,0.76485,1.04816,0.20090,0.03151,0.00748,0.00600,mug,0.43393
morphology_shift,5,4,place,shift,0.72539,0.55363,-1,1.28495,1.00144,0.20883,0.07425,0.05261,0.00978,cup_to_bowl,0.43285
morphology_shift,5,5,handoff,shift,0.74069,0.33813,-1,1.25274,0.93454,0.14617,0.05485,0.04773,0.00840,cup_handoff,0.47380
morphology_shift,5,6,push,shift,1.29404,0.29253,-1,1.24716,1.01841,0.21041,0.02498,0.02544,0.01023,cart,0.42317
morphology_shift,5,7,pull,shift,0.73116,0.32820,1,1.26681,1.12206,0.10691,0.06202,0.00266,0.00914,tethered_box,0.38784
morphology_shift,5,8,rotate,shift,0.69460,0.55521,1,1.29966,1.01399,0.09054,0.03399,0.02742,0.00591,valve,0.43945
morphology_shift,5,9,lift,shift,0.78970,0.28120,1,1.26187,1.08703,0.13017,0.04119,0.05528,0.00744,block,0.40666
morphology_shift,5,10,place,shift,1.32833,0.52964,-1,0.78579,1.01944,0.25717,0.01192,0.00369,0.01105,peg_to_slot,0.45297
morphology_shift,5,11,handoff,shift,1.34589,0.53139,1,0.73927,1.06420,0.20226,0.05046,0.03059,0.01031,cup_handoff,0.42119
morphology_shift,5,12,push,shift,0.71486,0.52081,-1,1.34420,1.00344,0.23859,0.07379,0.03113,0.00596,box,0.43861
morphology_shift,5,13,pull,shift,1.29456,0.31752,1,1.27718,0.99367,0.17747,0.07390,0.03397,0.00924,sliding_tray,0.43484
morphology_shift,5,14,rotate,shift,0.73722,0.32298,-1,1.30473,1.01815,0.18418,0.01186,0.00878,0.00911,knob,0.44004
morphology_shift,5,15,lift,shift,0.75478,0.53012,1,0.72207,0.99581,0.14579,0.04848,0.03112,0.01024,block,0.43114
morphology_shift,5,16,place,shift,1.33995,0.30019,1,0.73762,1.04159,0.24993,0.00177,0.02480,0.00995,peg_to_slot,0.43297
morphology_shift,5,17,handoff,shift,0.73746,0.54578,-1,0.71667,1.03569,0.18028,0.04973,0.03143,0.00682,tool_handoff,0.43378
morphology_shift,5,18,push,shift,0.72542,0.56648,1,1.27732,0.96804,0.24145,0.00833,0.02385,0.00621,cart,0.43938
morphology_shift,5,19,pull,shift,1.36364,0.55161,1,1.28037,0.96017,0.17605,0.04083,0.00510,0.00485,tethered_box,0.47298
morphology_shift,5,20,rotate,shift,0.74357,0.29036,1,0.76376,1.08989,0.13744,0.06319,0.03053,0.00666,knob,0.39142
morphology_shift,5,21,lift,shift,0.73596,0.56359,-1,1.28460,1.02674,0.16621,0.03856,0.02407,0.00611,block,0.43725
morphology_shift,5,22,place,shift,0.70100,0.29731,1,0.79279,0.88184,0.15997,0.01419,0.04068,0.00848,peg_to_slot,0.49368
morphology_shift,5,23,handoff,shift,0.68483,0.32254,-1,1.29195,0.91175,0.14437,0.05277,0.05258,0.01049,cup_handoff,0.48869
morphology_shift,5,24,push,shift,0.73444,0.55585,1,1.31104,0.95731,0.07491,0.06652,0.05698,0.00839,sliding_box,0.47878
morphology_shift,5,25,pull,shift,1.43209,0.29767,1,0.78841,1.13499,0.15889,0.03127,0.04345,0.01057,tethered_box,0.39359
morphology_shift,5,26,rotate,shift,0.76706,0.25121,-1,0.71247,0.92853,0.20402,0.04386,0.00393,0.00529,knob,0.47448
morphology_shift,5,27,lift,shift,1.25994,0.52921,1,1.25100,0.88897,0.21171,0.00407,0.01980,0.00443,block,0.47626
morphology_shift,5,28,place,shift,0.74266,0.28565,-1,1.24108,0.93982,0.17754,0.04113,0.01189,0.01107,cup_to_bowl,0.47987
morphology_shift,5,29,handoff,shift,1.32567,0.55839,-1,0.70609,1.14729,0.15807,0.03616,0.00079,0.00759,cup_handoff,0.39890
morphology_shift,5,30,push,shift,0.75380,0.30436,-1,1.31653,0.94997,0.29350,0.00273,0.04143,0.01066,sliding_box,0.47815
morphology_shift,5,31,pull,shift,0.71944,0.31845,1,1.28005,0.99509,0.17800,0.02239,0.01552,0.00449,drawer_handle,0.43389
morphology_shift,5,32,rotate,shift,1.32004,0.57864,1,0.74940,1.11989,0.19798,0.07173,0.04568,0.01025,valve,0.40306
morphology_shift,5,33,lift,shift,1.28432,0.54492,-1,0.74744,1.12276,0.14036,0.05314,0.03185,0.01014,tool,0.39856
morphology_shift,5,34,place,shift,0.68462,0.54954,1,0.72137,0.82120,0.17174,0.01945,0.00252,0.00558,block_to_bin,0.51857
morphology_shift,5,35,handoff,shift,0.79430,0.24752,-1,0.71273,1.05171,0.19588,0.07567,0.04817,0.00653,part_handoff,0.44280
morphology_shift,5,36,push,shift,0.78309,0.26281,1,0.75222,1.09384,0.17177,0.01633,0.03597,0.00551,cart,0.39581
morphology_shift,5,37,pull,shift,1.29564,0.55054,-1,0.75448,1.01431,0.12753,0.04975,0.00310,0.00622,drawer_handle,0.42759
morphology_shift,5,38,rotate,shift,1.39952,0.31998,1,0.71780,0.89004,0.23637,0.01907,0.05891,0.00683,valve,0.48450
morphology_shift,5,39,lift,shift,1.39511,0.49727,1,0.72835,1.10166,0.18365,0.00141,0.00997,0.00765,mug,0.39035
morphology_shift,5,40,place,shift,0.65131,0.56266,-1,0.72020,1.11343,0.19325,0.05613,0.03090,0.00527,block_to_bin,0.39247
morphology_shift,5,41,handoff,shift,1.30046,0.52902,1,1.25798,1.12368,0.18751,0.06376,0.04765,0.00778,cup_handoff,0.40118
object_affordance_ambiguity,5,0,push,seen,0.98159,0.38993,-1,1.01187,1.00090,0.23632,0.00894,0.04584,0.01006,sliding_box,0.43762
object_affordance_ambiguity,5,1,pull,seen,0.97663,0.41163,1,1.00282,0.97409,0.15145,0.00224,0.05992,0.00411,sliding_box,0.43975
object_affordance_ambiguity,5,2,rotate,seen,1.02811,0.36416,-1,1.03458,0.98426,0.20589,0.05272,0.05683,0.00797,round_handle,0.43882
object_affordance_ambiguity,5,3,lift,seen,0.98167,0.40780,1,0.99779,1.03094,0.22664,0.05352,0.04378,0.00581,round_handle,0.43943
object_affordance_ambiguity,5,4,place,seen,1.02970,0.44027,-1,0.95101,1.12996,0.14684,0.02821,0.00358,0.00812,small_cup,0.38518
object_affordance_ambiguity,5,5,handoff,seen,1.11126,0.39590,-1,1.06470,0.93373,0.10738,0.03972,0.05221,0.00498,small_cup,0.47587
object_affordance_ambiguity,5,6,push,seen,0.89603,0.37865,-1,0.95100,1.06060,0.25051,0.02934,0.00220,0.00792,sliding_box,0.42770
object_affordance_ambiguity,5,7,pull,seen,0.93373,0.39378,-1,1.07886,0.92819,0.22020,0.01660,0.03593,0.01088,sliding_box,0.47439
object_affordance_ambiguity,5,8,rotate,seen,1.03689,0.37942,1,1.06018,1.01050,0.20057,0.04351,0.00022,0.01013,round_handle,0.44554
object_affordance_ambiguity,5,9,lift,seen,1.00104,0.44201,1,1.05600,0.96901,0.20968,0.07423,0.01252,0.01034,round_handle,0.48140
object_affordance_ambiguity,5,10,place,seen,1.02563,0.38729,-1,0.97539,1.09261,0.24439,0.05203,0.01737,0.00993,small_cup,0.39346
object_affordance_ambiguity,5,11,handoff,seen,0.98430,0.37870,-1,1.00405,1.08806,0.22343,0.04278,0.03900,0.00837,small_cup,0.39525
object_affordance_ambiguity,5,12,push,seen,1.03669,0.41057,1,1.05892,1.06767,0.16238,0.05162,0.00236,0.00850,sliding_box,0.44122
object_affordance_ambiguity,5,13,pull,seen,1.00975,0.38311,1,1.03314,1.04107,0.17583,0.04655,0.02876,0.01192,sliding_box,0.42983
object_affordance_ambiguity,5,14,rotate,seen,1.06062,0.33702,1,1.02051,1.02658,0.18268,0.01198,0.05302,0.00668,round_handle,0.42756
object_affordance_ambiguity,5,15,lift,seen,0.97924,0.41473,-1,1.02635,0.89669,0.12219,0.04489,0.02443,0.00909,round_handle,0.46367
object_affordance_ambiguity,5,16,place,seen,1.03387,0.40388,-1,1.00777,0.93665,0.25070,0.01914,0.02229,0.00429,small_cup,0.47646
object_affordance_ambiguity,5,17,handoff,seen,0.98001,0.42126,-1,0.95200,0.92482,0.21006,0.05627,0.00737,0.00441,small_cup,0.48206
object_affordance_ambiguity,5,18,push,seen,0.90778,0.38896,-1,1.00546,1.09566,0.15034,0.06455,0.03792,0.00816,sliding_box,0.40035
object_affordance_ambiguity,5,19,pull,seen,1.05469,0.44779,-1,0.97094,1.05933,0.17242,0.01685,0.05985,0.00713,sliding_box,0.43285
object_affordance_ambiguity,5,20,rotate,seen,0.97938,0.38091,1,1.00876,1.03973,0.26594,0.05498,0.05546,0.00439,round_handle,0.42423
object_affordance_ambiguity,5,21,lift,seen,0.94585,0.38341,-1,1.01815,1.01346,0.19442,0.04249,0.03254,0.01005,round_handle,0.43046
object_affordance_ambiguity,5,22,place,seen,1.07267,0.42604,-1,0.99316,0.94930,0.17417,0.07904,0.03133,0.00678,small_cup,0.47276
object_affordance_ambiguity,5,23,handoff,seen,0.98145,0.37485,-1,0.97893,1.11601,0.19917,0.02438,0.03888,0.00430,small_cup,0.39368
object_affordance_ambiguity,5,24,push,seen,1.08265,0.35568,-1,1.02771,1.10463,0.16550,0.00772,0.04005,0.00845,sliding_box,0.39526
object_affordance_ambiguity,5,25,pull,seen,1.06797,0.37637,1,0.98873,0.96928,0.28049,0.05977,0.00529,0.01187,sliding_box,0.47943
object_affordance_ambiguity,5,26,rotate,seen,0.99814,0.40824,1,0.98367,1.02774,0.15726,0.05356,0.05930,0.00972,round_handle,0.43624
object_affordance_ambiguity,5,27,lift,seen,0.97906,0.37451,1,0.94270,0.94286,0.24704,0.06004,0.02892,0.01087,round_handle,0.47472
object_affordance_ambiguity,5,28,place,seen,0.97850,0.43748,-1,0.98886,0.91171,0.17855,0.01798,0.04092,0.00412,small_cup,0.48210
object_affordance_ambiguity,5,29,handoff,seen,1.01278,0.37434,-1,1.00778,0.87082,0.11936,0.01343,0.03808,0.01189,small_cup,0.54034
object_affordance_ambiguity,5,30,push,seen,0.98969,0.34085,-1,0.95864,0.95336,0.22105,0.01215,0.05130,0.00885,sliding_box,0.47130
object_affordance_ambiguity,5,31,pull,seen,0.95685,0.40606,-1,1.01184,0.97286,0.17044,0.00071,0.04184,0.00598,sliding_box,0.43882
object_affordance_ambiguity,5,32,rotate,seen,0.94632,0.45748,1,0.99377,1.00655,0.17046,0.01768,0.00462,0.00525,round_handle,0.42923
object_affordance_ambiguity,5,33,lift,seen,0.95563,0.36282,1,0.98559,1.05521,0.14734,0.02511,0.03644,0.00754,round_handle,0.43933
object_affordance_ambiguity,5,34,place,seen,0.95172,0.40709,-1,0.99721,0.95640,0.20592,0.07103,0.05479,0.01059,small_cup,0.48328
object_affordance_ambiguity,5,35,handoff,seen,0.98393,0.39801,-1,0.98493,1.28646,0.23390,0.00274,0.02989,0.01183,small_cup,0.34452
object_affordance_ambiguity,5,36,push,seen,0.97954,0.38721,-1,0.96322,1.02082,0.21400,0.00347,0.05494,0.01121,sliding_box,0.43359
object_affordance_ambiguity,5,37,pull,seen,1.02859,0.41183,-1,1.01833,1.03332,0.19673,0.03214,0.01014,0.00776,sliding_box,0.43341
object_affordance_ambiguity,5,38,rotate,seen,0.91390,0.41214,-1,1.01139,1.11845,0.17564,0.04782,0.04420,0.00762,round_handle,0.38783
object_affordance_ambiguity,5,39,lift,seen,0.99718,0.41531,1,0.98666,0.90845,0.31294,0.04661,0.01200,0.00689,round_handle,0.48137
object_affordance_ambiguity,5,40,place,seen,1.04726,0.38432,1,1.04638,1.00075,0.16413,0.05232,0.05444,0.00956,small_cup,0.42175
object_affordance_ambiguity,5,41,handoff,seen,0.95080,0.41051,1,0.99520,1.01062,0.14586,0.06578,0.00231,0.00606,small_cup,0.43632
combined_hard_shift,5,0,push,shift,0.69289,0.30103,1,1.41719,1.58314,0.29959,0.11386,0.27249,0.01853,sliding_box,0.32228
combined_hard_shift,5,1,pull,shift,0.70408,0.27755,-1,1.34968,1.79024,0.52906,0.24652,0.28510,0.02687,sliding_box,0.29894
combined_hard_shift,5,2,rotate,shift,1.30919,0.58573,-1,0.63097,1.78707,0.47851,0.23323,0.29462,0.02375,round_handle,0.32669
combined_hard_shift,5,3,lift,shift,0.69489,0.59480,-1,0.62695,1.63650,0.49040,0.11510,0.16600,0.01844,round_handle,0.28113
combined_hard_shift,5,4,place,shift,0.68691,0.57543,-1,0.74220,0.54853,0.38954,0.10526,0.23617,0.02948,small_cup,0.64977
combined_hard_shift,5,5,handoff,shift,0.71630,0.56528,-1,1.37647,0.59701,0.54580,0.14600,0.31052,0.02543,small_cup,0.69628
combined_hard_shift,5,6,push,shift,1.36768,0.27188,-1,0.67334,0.54252,0.46055,0.18023,0.25163,0.02092,sliding_box,0.72917
combined_hard_shift,5,7,pull,shift,1.37471,0.56847,1,1.35242,1.61680,0.49654,0.17985,0.26165,0.01952,sliding_box,0.30622
combined_hard_shift,5,8,rotate,shift,0.75539,0.28417,-1,0.68038,1.55869,0.34986,0.12089,0.29739,0.02249,round_handle,0.29481
combined_hard_shift,5,9,lift,shift,1.36748,0.29080,1,0.72071,0.43415,0.39805,0.22056,0.12154,0.03959,round_handle,0.70879
combined_hard_shift,5,10,place,shift,1.44124,0.57757,1,0.71130,1.77727,0.49945,0.20269,0.24272,0.03699,small_cup,0.32745
combined_hard_shift,5,11,handoff,shift,0.71298,0.56092,1,0.70630,1.70367,0.35483,0.16181,0.27198,0.01860,small_cup,0.29981
combined_hard_shift,5,12,push,shift,0.73771,0.57884,-1,1.40448,0.51333,0.40047,0.16398,0.27522,0.02520,sliding_box,0.69213
combined_hard_shift,5,13,pull,shift,0.65309,0.56854,-1,1.38285,1.71430,0.31494,0.11995,0.26835,0.01913,sliding_box,0.28556
combined_hard_shift,5,14,rotate,shift,1.41862,0.52729,-1,1.40414,1.62471,0.45849,0.24672,0.12098,0.02355,round_handle,0.28701
combined_hard_shift,5,15,lift,shift,1.36102,0.52758,1,0.68258,0.59852,0.55632,0.27202,0.27944,0.01851,round_handle,0.71445
combined_hard_shift,5,16,place,shift,1.43049,0.28642,-1,0.67062,0.51719,0.65371,0.24950,0.25528,0.03898,small_cup,0.66612
combined_hard_shift,5,17,handoff,shift,0.71885,0.26453,-1,1.31721,0.51118,0.44676,0.12178,0.17784,0.03706,small_cup,0.72054
combined_hard_shift,5,18,push,shift,1.36076,0.29423,-1,0.69227,1.66132,0.70583,0.14418,0.25919,0.03711,sliding_box,0.32150
combined_hard_shift,5,19,pull,shift,0.66162,0.30030,-1,0.70532,1.42634,0.49842,0.13338,0.27945,0.02446,sliding_box,0.34221
combined_hard_shift,5,20,rotate,shift,1.35567,0.56804,1,1.32338,0.54634,0.44779,0.24910,0.23794,0.02871,round_handle,0.67044
combined_hard_shift,5,21,lift,shift,1.39116,0.57110,-1,1.34594,1.65634,0.60088,0.22193,0.21114,0.03743,round_handle,0.29452
combined_hard_shift,5,22,place,shift,0.68028,0.27032,1,0.66174,0.52080,0.69699,0.26721,0.20264,0.03625,small_cup,0.71450
combined_hard_shift,5,23,handoff,shift,1.41133,0.58636,1,0.68972,1.67365,0.53069,0.13597,0.12746,0.02497,small_cup,0.31618
combined_hard_shift,5,24,push,shift,0.73040,0.58023,1,0.66477,0.43135,0.48856,0.13445,0.24109,0.02851,sliding_box,0.66989
combined_hard_shift,5,25,pull,shift,0.68065,0.24909,1,0.69084,1.58085,0.77103,0.17221,0.24874,0.03137,sliding_box,0.31957
combined_hard_shift,5,26,rotate,shift,1.38716,0.60056,1,0.70756,1.70459,0.39559,0.17493,0.22206,0.03785,round_handle,0.28312
combined_hard_shift,5,27,lift,shift,0.69617,0.27838,1,0.71401,0.63500,0.50850,0.10047,0.18445,0.03487,round_handle,0.74200
combined_hard_shift,5,28,place,shift,0.69023,0.54208,-1,1.36714,1.54698,0.49635,0.13757,0.31689,0.02355,small_cup,0.30809
combined_hard_shift,5,29,handoff,shift,0.66829,0.57161,-1,0.71558,1.63236,0.38948,0.19671,0.12951,0.02363,small_cup,0.33486
combined_hard_shift,5,30,push,shift,1.38175,0.54737,-1,1.36006,0.48322,0.58949,0.17606,0.26331,0.03788,sliding_box,0.66464
combined_hard_shift,5,31,pull,shift,0.75792,0.23211,1,0.67907,1.63479,0.36811,0.18067,0.26610,0.02797,sliding_box,0.28096
combined_hard_shift,5,32,rotate,shift,0.66880,0.52141,1,0.67968,0.51121,0.56887,0.25801,0.14208,0.02669,round_handle,0.73952
combined_hard_shift,5,33,lift,shift,1.38721,0.58526,-1,1.32740,1.78471,0.51368,0.12602,0.13551,0.02295,round_handle,0.28384
combined_hard_shift,5,34,place,shift,0.76000,0.58129,1,1.35806,0.58063,0.39054,0.17275,0.16453,0.02106,small_cup,0.71864
combined_hard_shift,5,35,handoff,shift,0.70477,0.27050,1,1.40256,1.67671,0.54079,0.16371,0.27884,0.02184,small_cup,0.32860
combined_hard_shift,5,36,push,shift,0.68363,0.57562,-1,1.32556,1.60868,0.46683,0.19513,0.15578,0.02474,sliding_box,0.30601
combined_hard_shift,5,37,pull,shift,1.35772,0.29513,1,1.31931,0.61413,0.25815,0.13097,0.21887,0.03411,sliding_box,0.68345
combined_hard_shift,5,38,rotate,shift,1.34782,0.31931,1,0.68484,1.70780,0.38471,0.10145,0.20733,0.03837,round_handle,0.30792
combined_hard_shift,5,39,lift,shift,0.63543,0.57546,-1,1.28695,0.53863,0.57089,0.12338,0.25116,0.02363,round_handle,0.67129
combined_hard_shift,5,40,place,shift,1.37956,0.55676,1,0.67204,0.40076,0.48446,0.14108,0.24534,0.02020,small_cup,0.71065
combined_hard_shift,5,41,handoff,shift,1.27028,0.57426,-1,1.38017,1.65137,0.33161,0.26551,0.29219,0.03282,small_cup,0.28175
seen_morphology_clean,6,0,push,seen,0.93590,0.40527,-1,1.01454,1.13638,0.04693,0.06285,0.01529,0.00928,cart,0.40237
seen_morphology_clean,6,1,pull,seen,1.08393,0.40751,1,1.00388,0.98318,0.20503,0.05388,0.05116,0.00665,sliding_tray,0.43756
seen_morphology_clean,6,2,rotate,seen,0.98493,0.40196,1,1.03520,0.92174,0.19919,0.04182,0.02852,0.00575,valve,0.48672
seen_morphology_clean,6,3,lift,seen,0.92818,0.36236,1,1.05058,1.03253,0.19444,0.02402,0.01320,0.00502,tool,0.43188
seen_morphology_clean,6,4,place,seen,1.04206,0.44122,1,1.01146,1.08387,0.19265,0.01855,0.01728,0.01034,cup_to_bowl,0.40894
seen_morphology_clean,6,5,handoff,seen,0.92795,0.39926,1,0.95658,1.10663,0.20872,0.02949,0.00390,0.01130,part_handoff,0.38985
seen_morphology_clean,6,6,push,seen,1.05259,0.39231,-1,1.01232,1.08607,0.18235,0.00673,0.01033,0.01182,box,0.38317
seen_morphology_clean,6,7,pull,seen,1.19482,0.37992,1,0.96694,1.01600,0.11336,0.07355,0.05008,0.00893,sliding_tray,0.43701
seen_morphology_clean,6,8,rotate,seen,0.96714,0.39586,1,1.02395,0.94379,0.25822,0.05191,0.02154,0.00823,valve,0.47109
seen_morphology_clean,6,9,lift,seen,1.01155,0.41177,1,1.00211,0.98201,0.17312,0.07055,0.02789,0.00832,mug,0.42802
seen_morphology_clean,6,10,place,seen,1.06387,0.41573,-1,0.97655,1.02923,0.21087,0.02397,0.03675,0.01013,cup_to_bowl,0.42660
seen_morphology_clean,6,11,handoff,seen,0.93133,0.42153,-1,0.97481,1.09979,0.19776,0.00290,0.01154,0.00431,tool_handoff,0.39022
seen_morphology_clean,6,12,push,seen,1.07673,0.40710,1,1.02365,1.00394,0.22886,0.00274,0.05225,0.00929,cart,0.43649
seen_morphology_clean,6,13,pull,seen,1.00867,0.39346,-1,0.96429,1.02577,0.25195,0.02214,0.03490,0.00685,drawer_handle,0.43332
seen_morphology_clean,6,14,rotate,seen,1.03555,0.36843,-1,0.99662,0.89771,0.17599,0.03102,0.03811,0.01127,valve,0.46078
seen_morphology_clean,6,15,lift,seen,0.97307,0.40833,1,0.94610,1.02969,0.19964,0.04591,0.05643,0.00992,tool,0.43048
seen_morphology_clean,6,16,place,seen,1.04677,0.36087,-1,1.06341,0.86462,0.09837,0.01387,0.02552,0.00558,peg_to_slot,0.52167
seen_morphology_clean,6,17,handoff,seen,1.01591,0.40153,1,1.05219,1.09489,0.16440,0.07051,0.04845,0.00415,part_handoff,0.38736
seen_morphology_clean,6,18,push,seen,0.96873,0.42479,-1,0.95469,1.02610,0.17795,0.00562,0.04624,0.00533,sliding_box,0.43682
seen_morphology_clean,6,19,pull,seen,0.96889,0.40389,1,0.98456,1.06134,0.13917,0.03840,0.00808,0.00414,drawer_handle,0.43224
seen_morphology_clean,6,20,rotate,seen,1.01351,0.43372,-1,1.03279,1.13857,0.16068,0.04013,0.00073,0.00660,knob,0.39409
seen_morphology_clean,6,21,lift,seen,0.99119,0.42815,1,1.00091,0.92175,0.17537,0.02578,0.05010,0.01123,tool,0.48703
seen_morphology_clean,6,22,place,seen,1.03922,0.38220,-1,0.97983,1.10939,0.21167,0.01627,0.04561,0.00587,cup_to_bowl,0.38754
seen_morphology_clean,6,23,handoff,seen,0.88258,0.35543,1,1.01631,0.97801,0.21525,0.00499,0.05999,0.00539,part_handoff,0.42504
seen_morphology_clean,6,24,push,seen,0.92698,0.43050,1,0.97200,0.84941,0.16221,0.03310,0.00701,0.01082,cart,0.52393
seen_morphology_clean,6,25,pull,seen,0.92636,0.43011,-1,1.00905,0.99688,0.20762,0.07902,0.03901,0.00806,sliding_tray,0.43531
seen_morphology_clean,6,26,rotate,seen,1.00485,0.34918,1,0.97414,1.19653,0.20197,0.07680,0.03638,0.01039,knob,0.39840
seen_morphology_clean,6,27,lift,seen,0.91865,0.40451,1,0.99826,1.01589,0.16601,0.07273,0.05282,0.00727,mug,0.42405
seen_morphology_clean,6,28,place,seen,1.07903,0.33693,1,1.00856,1.09656,0.12546,0.03732,0.04534,0.01004,cup_to_bowl,0.38364
seen_morphology_clean,6,29,handoff,seen,0.97615,0.38256,-1,0.94407,1.02624,0.13899,0.03785,0.05917,0.00808,cup_handoff,0.43612
seen_morphology_clean,6,30,push,seen,1.03759,0.43702,1,1.06436,0.86704,0.16521,0.04090,0.05029,0.00866,sliding_box,0.51763
seen_morphology_clean,6,31,pull,seen,0.96026,0.35624,1,1.02371,0.91785,0.15276,0.06415,0.04200,0.01038,sliding_tray,0.47026
seen_morphology_clean,6,32,rotate,seen,0.98345,0.40185,1,0.96750,1.02746,0.17475,0.05059,0.02478,0.01085,valve,0.42923
seen_morphology_clean,6,33,lift,seen,1.08338,0.41418,1,0.99153,0.98358,0.05897,0.00836,0.05369,0.00556,mug,0.43720
seen_morphology_clean,6,34,place,seen,0.93855,0.39272,1,0.94951,0.94034,0.21487,0.01796,0.02210,0.00744,peg_to_slot,0.47260
